lcl|ORF23_c_000000005663:1597:779	a379f69a609449eb30c085204fe341ec	272	Pfam	PF04305	Protein of unknown function (DUF455)	23	266	2.3E-93	T	01-10-2020	IPR007402	Protein of unknown function DUF455		
lcl|ORF23_c_000000005663:1597:779	a379f69a609449eb30c085204fe341ec	272	SUPERFAMILY	SSF47240	Ferritin-like	75	246	9.57E-14	T	01-10-2020	IPR009078	Ferritin-like superfamily		
lcl|ORF23_c_000000005663:1597:779	a379f69a609449eb30c085204fe341ec	272	PIRSF	PIRSF012318	UCP012318	7	270	1.4E-93	T	01-10-2020	IPR011197	Uncharacterised conserved protein UCP012318		
lcl|ORF23_c_000000005663:1597:779	a379f69a609449eb30c085204fe341ec	272	CDD	cd00657	Ferritin_like	85	220	1.04893E-9	T	01-10-2020
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	Gene3D	G3DSA:3.30.70.1450	-	372	463	7.5E-29	T	01-10-2020	IPR036721	Regulator of K+ conductance, C-terminal domain superfamily	GO:0006813	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	ProSiteProfiles	PS51202	RCK C-terminal domain profile.	373	458	13.807	T	01-10-2020	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	Pfam	PF02254	TrkA-N domain	9	111	8.5E-27	T	01-10-2020	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	Pfam	PF02254	TrkA-N domain	240	355	8.2E-22	T	01-10-2020	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	Gene3D	G3DSA:3.30.70.1450	-	145	236	1.1E-22	T	01-10-2020	IPR036721	Regulator of K+ conductance, C-terminal domain superfamily	GO:0006813	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	ProSiteProfiles	PS51201	RCK N-terminal domain profile.	239	359	14.408	T	01-10-2020	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	Pfam	PF02080	TrkA-C domain	396	456	1.8E-9	T	01-10-2020	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	Pfam	PF02080	TrkA-C domain	163	229	1.8E-11	T	01-10-2020	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	Gene3D	G3DSA:3.40.50.720	-	8	144	9.2E-44	T	01-10-2020
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	PRINTS	PR00335	TrkA potassium uptake protein signature	55	65	1.2E-26	T	01-10-2020	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	PRINTS	PR00335	TrkA potassium uptake protein signature	66	76	1.2E-26	T	01-10-2020	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	PRINTS	PR00335	TrkA potassium uptake protein signature	25	39	1.2E-26	T	01-10-2020	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	PRINTS	PR00335	TrkA potassium uptake protein signature	79	93	1.2E-26	T	01-10-2020	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	PRINTS	PR00335	TrkA potassium uptake protein signature	8	22	1.2E-26	T	01-10-2020	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	SUPERFAMILY	SSF116726	TrkA C-terminal domain-like	395	450	2.88E-8	T	01-10-2020	IPR036721	Regulator of K+ conductance, C-terminal domain superfamily	GO:0006813	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	ProSiteProfiles	PS51202	RCK C-terminal domain profile.	148	232	14.023	T	01-10-2020	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	SUPERFAMILY	SSF116726	TrkA C-terminal domain-like	142	229	1.57E-11	T	01-10-2020	IPR036721	Regulator of K+ conductance, C-terminal domain superfamily	GO:0006813	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	Gene3D	G3DSA:3.40.50.720	-	238	371	6.0E-33	T	01-10-2020
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	ProSiteProfiles	PS51201	RCK N-terminal domain profile.	8	136	15.332	T	01-10-2020	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813	
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	236	381	7.42E-27	T	01-10-2020	IPR036291	NAD(P)-binding domain superfamily		
lcl|ORF18_c_000000011963:9112:7721	4bf38c476e5b87bbb8fa3e03a11cedeb	463	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	8	157	8.01E-32	T	01-10-2020	IPR036291	NAD(P)-binding domain superfamily		
lcl|ORF5_c_000000003401:1215:679	1133a5f7c829d25370f6a1055fbe9648	178	MobiDBLite	mobidb-lite	consensus disorder prediction	1	17	-	T	01-10-2020
lcl|ORF5_c_000000003401:1215:679	1133a5f7c829d25370f6a1055fbe9648	178	CDD	cd00446	GrpE	41	173	1.66366E-52	T	01-10-2020	IPR000740	GrpE nucleotide exchange factor	GO:0000774|GO:0006457|GO:0042803|GO:0051087	Reactome: R-HSA-1268020
lcl|ORF5_c_000000003401:1215:679	1133a5f7c829d25370f6a1055fbe9648	178	SUPERFAMILY	SSF51064	Head domain of nucleotide exchange factor GrpE	122	177	1.19E-17	T	01-10-2020	IPR009012	GrpE nucleotide exchange factor, head	GO:0006457	Reactome: R-HSA-1268020
