lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	CDD	cd00974	DSRD	4	37	1.99509E-12	T	01-10-2020	IPR004462	Desulforodoxin domain	GO:0005506	
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	SUPERFAMILY	SSF57802	Rubredoxin-like	4	37	1.73E-11	T	01-10-2020
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	TIGRFAM	TIGR00332	neela_ferrous: desulfoferrodoxin ferrous iron-binding domain	43	127	3.3E-21	T	01-10-2020	IPR002742	Desulfoferrodoxin, ferrous iron-binding domain	GO:0005506|GO:0016491|GO:0055114	
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	TIGRFAM	TIGR00319	desulf_FeS4: desulfoferrodoxin FeS4 iron-binding domain	1	34	1.1E-18	T	01-10-2020	IPR004462	Desulforodoxin domain	GO:0005506	
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	TIGRFAM	TIGR00320	dfx_rbo: desulfoferrodoxin	1	126	2.2E-48	T	01-10-2020	IPR004793	Desulfoferrodoxin	GO:0005506|GO:0019430	
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	Gene3D	G3DSA:2.60.40.730	-	41	128	8.7E-28	T	01-10-2020	IPR036073	Desulfoferrodoxin, ferrous iron-binding domain superfamily	GO:0005506|GO:0016491|GO:0055114	
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	Pfam	PF06397	Desulfoferrodoxin, N-terminal domain	3	37	2.1E-17	T	01-10-2020	IPR004462	Desulforodoxin domain	GO:0005506	
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	Gene3D	G3DSA:2.20.28.100	-	1	38	2.1E-16	T	01-10-2020	IPR038094	Desulforodoxin domain superfamily		
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	SUPERFAMILY	SSF49367	Superoxide reductase-like	41	127	7.59E-26	T	01-10-2020	IPR036073	Desulfoferrodoxin, ferrous iron-binding domain superfamily	GO:0005506|GO:0016491|GO:0055114	
lcl|ORF5_c_000000027506:6599:6213	f562c6977c82f3413d430978d0b22fbe	128	Pfam	PF01880	Desulfoferrodoxin	43	126	1.7E-20	T	01-10-2020	IPR002742	Desulfoferrodoxin, ferrous iron-binding domain	GO:0005506|GO:0016491|GO:0055114	
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	CDD	cd04331	RNAP_E_N	2	81	9.85456E-28	T	01-10-2020
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	MobiDBLite	mobidb-lite	consensus disorder prediction	180	197	-	T	01-10-2020
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins	80	175	6.27E-17	T	01-10-2020	IPR012340	Nucleic acid-binding, OB-fold		
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	SMART	SM00316	S1_6	80	163	5.1E-15	T	01-10-2020	IPR022967	RNA-binding domain, S1		
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	ProSiteProfiles	PS50126	S1 domain profile.	82	163	14.554	T	01-10-2020	IPR003029	S1 domain	GO:0003676	
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	TIGRFAM	TIGR00448	rpoE: DNA-directed RNA polymerase	1	175	7.3E-55	T	01-10-2020	IPR004519	DNA-directed RNA polymerase, subunit E/RPC8	GO:0003677|GO:0003899|GO:0006351	Reactome: R-HSA-1834949|Reactome: R-HSA-73780|Reactome: R-HSA-73980|Reactome: R-HSA-749476|Reactome: R-HSA-76061|Reactome: R-HSA-76066|Reactome: R-HSA-76071
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	Gene3D	G3DSA:2.40.50.140	-	82	178	5.5E-24	T	01-10-2020
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	Pfam	PF03876	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397	8	64	1.7E-10	T	01-10-2020	IPR005576	RNA polymerase Rpb7-like , N-terminal	GO:0006351	
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	Gene3D	G3DSA:3.30.1490.120	-	1	80	5.2E-26	T	01-10-2020	IPR036898	RNA polymerase Rpb7-like, N-terminal domain superfamily		
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	SUPERFAMILY	SSF88798	N-terminal, heterodimerisation domain of RBP7 (RpoE)	1	77	5.1E-20	T	01-10-2020	IPR036898	RNA polymerase Rpb7-like, N-terminal domain superfamily		
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	CDD	cd04460	S1_RpoE	83	175	3.02345E-36	T	01-10-2020
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	MobiDBLite	mobidb-lite	consensus disorder prediction	175	197	-	T	01-10-2020
lcl|ORF2_c_000000009139:4536:3943	015995afb45110d1be89a6731dcd8ad8	197	Pfam	PF00575	S1 RNA binding domain	78	149	2.1E-12	T	01-10-2020	IPR003029	S1 domain	GO:0003676	
lcl|ORF3_c_000000008575:4062:5141	71bcd31c725d8bdbfa42a033210bbda4	359	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	140	357	2.3E-27	T	01-10-2020
lcl|ORF3_c_000000008575:4062:5141	71bcd31c725d8bdbfa42a033210bbda4	359	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	128	357	2.24E-31	T	01-10-2020
lcl|ORF3_c_000000008575:4062:5141	71bcd31c725d8bdbfa42a033210bbda4	359	CDD	cd03801	GT4_PimA-like	116	354	4.18996E-24	T	01-10-2020
