lcl|ORF1_c_000000024909:1584:2186	65c6eefa01705c55ab86f77dd80f8821	200	Pfam	PF13875	Domain of unknown function (DUF4202)	12	193	1.5E-67	T	30-09-2020	IPR025255	Protein of unknown function DUF4202		
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	Gene3D	G3DSA:3.30.470.130	-	1	450	1.3E-199	T	30-09-2020
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	Gene3D	G3DSA:3.30.700.30	-	452	584	1.0E-26	T	30-09-2020
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	SUPERFAMILY	SSF51230	Single hybrid motif	585	663	2.75E-18	T	30-09-2020	IPR011053	Single hybrid motif		
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	SUPERFAMILY	SSF51246	Rudiment single hybrid motif	332	448	3.87E-41	T	30-09-2020	IPR011054	Rudiment single hybrid motif		Reactome: R-HSA-196780
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	ProSitePatterns	PS00188	Biotin-requiring enzymes attachment site.	620	637	-	T	30-09-2020	IPR001882	Biotin-binding site		Reactome: R-HSA-196780|Reactome: R-HSA-3371599
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	CDD	cd06850	biotinyl_domain	598	663	2.01384E-21	T	30-09-2020
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	Gene3D	G3DSA:2.40.50.100	-	597	663	1.2E-18	T	30-09-2020
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	ProSiteProfiles	PS50968	Biotinyl/lipoyl domain profile.	589	664	18.809	T	30-09-2020	IPR000089	Biotin/lipoyl attachment		
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	Pfam	PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	115	323	4.4E-80	T	30-09-2020	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524	
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	Pfam	PF02785	Biotin carboxylase C-terminal domain	337	444	3.9E-38	T	30-09-2020	IPR005482	Biotin carboxylase, C-terminal		Reactome: R-HSA-196780|Reactome: R-HSA-3371599
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	ProSitePatterns	PS00867	Carbamoyl-phosphate synthase subdomain signature 2.	287	294	-	T	30-09-2020	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524	
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	Pfam	PF00289	Biotin carboxylase, N-terminal domain	1	107	3.2E-45	T	30-09-2020	IPR005481	Biotin carboxylase-like, N-terminal domain		Reactome: R-HSA-196780|Reactome: R-HSA-3371599
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	TIGRFAM	TIGR00514	accC: acetyl-CoA carboxylase, biotin carboxylase subunit	1	445	6.1E-191	T	30-09-2020	IPR004549	Acetyl-CoA carboxylase, biotin carboxylase	GO:0016874	
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	Pfam	PF00364	Biotin-requiring enzyme	600	661	9.1E-14	T	30-09-2020	IPR000089	Biotin/lipoyl attachment		
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	SMART	SM00878	Biotin_carb_C_2	337	445	9.7E-61	T	30-09-2020	IPR005482	Biotin carboxylase, C-terminal		Reactome: R-HSA-196780|Reactome: R-HSA-3371599
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	ProSiteProfiles	PS50979	Biotin carboxylation domain profile.	1	449	55.346	T	30-09-2020	IPR011764	Biotin carboxylation domain		Reactome: R-HSA-196780|Reactome: R-HSA-3371599
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	SUPERFAMILY	SSF56059	Glutathione synthetase ATP-binding domain-like	83	349	9.02E-68	T	30-09-2020
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	ProSiteProfiles	PS50975	ATP-grasp fold profile.	122	318	44.219	T	30-09-2020	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872	
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	ProSitePatterns	PS00866	Carbamoyl-phosphate synthase subdomain signature 1.	153	167	-	T	30-09-2020	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524	
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	Pfam	PF18140	Propionyl-coenzyme A carboxylase BT domain	465	589	1.9E-34	T	30-09-2020	IPR041265	Propionyl-coenzyme A carboxylase, BT domain		KEGG: 00280+6.4.1.3|KEGG: 00630+6.4.1.3|KEGG: 00640+6.4.1.3|KEGG: 00720+6.4.1.3|MetaCyc: PWY-5743|MetaCyc: PWY-5789|MetaCyc: PWY-6728|MetaCyc: PWY-7384|MetaCyc: PWYG-321|Reactome: R-HSA-196780|Reactome: R-HSA-3371599|Reactome: R-HSA-71032
lcl|ORF2_c_000000016645:142:2136	3f9001e35868bfd5c26d4afe8faacbc1	664	SUPERFAMILY	SSF52440	PreATP-grasp domain	1	113	8.63E-48	T	30-09-2020	IPR016185	Pre-ATP-grasp domain superfamily		
lcl|ORF4_c_000000024985:3202:4296	8843c4de35ca9308c28865e05952d15d	365	Gene3D	G3DSA:3.40.640.10	-	3	254	1.5E-87	T	30-09-2020	IPR015421	Pyridoxal phosphate-dependent transferase, major domain	GO:0003824	
lcl|ORF4_c_000000024985:3202:4296	8843c4de35ca9308c28865e05952d15d	365	Pfam	PF01053	Cys/Met metabolism PLP-dependent enzyme	8	365	1.4E-126	T	30-09-2020	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0019346|GO:0030170	Reactome: R-HSA-1614558|Reactome: R-HSA-1614603|Reactome: R-HSA-2408508
lcl|ORF4_c_000000024985:3202:4296	8843c4de35ca9308c28865e05952d15d	365	PIRSF	PIRSF001434	CGS	1	365	6.1E-120	T	30-09-2020	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0019346|GO:0030170	Reactome: R-HSA-1614558|Reactome: R-HSA-1614603|Reactome: R-HSA-2408508
