lcl|ORF1_c_000000000879:384:1052	a2cd56db65f848e3b43117c6c3d68bbc	222	Gene3D	G3DSA:3.30.40.60	-	122	222	7.4E-10	T	30-09-2020
lcl|ORF1_c_000000000879:384:1052	a2cd56db65f848e3b43117c6c3d68bbc	222	Pfam	PF01844	HNH endonuclease	173	220	4.2E-9	T	30-09-2020	IPR002711	HNH endonuclease	GO:0003676|GO:0004519	
lcl|ORF1_c_000000000879:384:1052	a2cd56db65f848e3b43117c6c3d68bbc	222	SMART	SM00507	HNH_5	160	216	1.4E-9	T	30-09-2020	IPR003615	HNH nuclease		
lcl|ORF1_c_000000000879:384:1052	a2cd56db65f848e3b43117c6c3d68bbc	222	CDD	cd00085	HNHc	159	219	7.4088E-10	T	30-09-2020	IPR003615	HNH nuclease		
lcl|ORF1_c_000000032288:42:1040	16ea4cc8b4ea98547fe4dbb2b470ff27	332	Pfam	PF01336	OB-fold nucleic acid binding domain	254	329	3.6E-10	T	30-09-2020	IPR004365	OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	GO:0003676	
lcl|ORF1_c_000000032288:42:1040	16ea4cc8b4ea98547fe4dbb2b470ff27	332	Gene3D	G3DSA:2.40.50.140	-	240	331	4.9E-6	T	30-09-2020
lcl|ORF1_c_000000032288:42:1040	16ea4cc8b4ea98547fe4dbb2b470ff27	332	Gene3D	G3DSA:1.10.150.870	-	28	150	4.3E-7	T	30-09-2020
lcl|ORF1_c_000000032288:42:1040	16ea4cc8b4ea98547fe4dbb2b470ff27	332	Pfam	PF14579	Helix-hairpin-helix motif	73	158	5.3E-25	T	30-09-2020	IPR029460	DNA polymerase, helix-hairpin-helix motif		
lcl|ORF1_c_000000032288:42:1040	16ea4cc8b4ea98547fe4dbb2b470ff27	332	CDD	cd04485	DnaE_OBF	255	332	1.2446E-21	T	30-09-2020
lcl|ORF7_c_000000014656:878:1642	a40900eacc3e79d79a1e2f47256dabcc	254	Gene3D	G3DSA:3.30.70.2970	-	63	170	8.2E-71	T	30-09-2020
lcl|ORF7_c_000000014656:878:1642	a40900eacc3e79d79a1e2f47256dabcc	254	Gene3D	G3DSA:3.30.110.170	-	53	252	8.2E-71	T	30-09-2020
lcl|ORF7_c_000000014656:878:1642	a40900eacc3e79d79a1e2f47256dabcc	254	Pfam	PF04402	Protein of unknown function (DUF541)	51	251	2.6E-49	T	30-09-2020	IPR007497	Protein of unknown function DUF541		
lcl|ORF3_c_000000026164:1208:1642	8a71685788a831d898f6cd5596d90670	144	SUPERFAMILY	SSF53137	Translational machinery components	28	144	3.49E-41	T	30-09-2020
lcl|ORF3_c_000000026164:1208:1642	8a71685788a831d898f6cd5596d90670	144	ProSitePatterns	PS00054	Ribosomal protein S11 signature.	112	134	-	T	30-09-2020	IPR018102	Ribosomal S11, conserved site		
lcl|ORF3_c_000000026164:1208:1642	8a71685788a831d898f6cd5596d90670	144	PIRSF	PIRSF002131	RPS11p_RPS11a_RPS14e_RPS11o	14	144	9.7E-47	T	30-09-2020	IPR001971	Ribosomal protein S11	GO:0003735|GO:0005840|GO:0006412	
lcl|ORF3_c_000000026164:1208:1642	8a71685788a831d898f6cd5596d90670	144	Hamap	MF_01310	30S ribosomal protein S11 [rpsK].	3	144	28.214	T	30-09-2020	IPR001971	Ribosomal protein S11	GO:0003735|GO:0005840|GO:0006412	
lcl|ORF3_c_000000026164:1208:1642	8a71685788a831d898f6cd5596d90670	144	Pfam	PF00411	Ribosomal protein S11	34	143	6.5E-37	T	30-09-2020	IPR001971	Ribosomal protein S11	GO:0003735|GO:0005840|GO:0006412	
lcl|ORF3_c_000000026164:1208:1642	8a71685788a831d898f6cd5596d90670	144	Gene3D	G3DSA:3.30.420.80	-	11	144	1.9E-45	T	30-09-2020	IPR036967	Ribosomal protein S11 superfamily	GO:0003735|GO:0005840|GO:0006412	
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	SUPERFAMILY	SSF52283	Formate/glycerate dehydrogenase catalytic domain-like	1	139	2.27E-34	T	30-09-2020
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	Pfam	PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	3	320	8.0E-33	T	30-09-2020	IPR006139	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	GO:0016616|GO:0051287|GO:0055114	
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	Gene3D	G3DSA:3.40.50.720	-	99	289	1.9E-122	T	30-09-2020
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	Pfam	PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	110	289	9.6E-62	T	30-09-2020	IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	GO:0051287|GO:0055114	
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	CDD	cd05301	GDH	1	313	3.03652E-173	T	30-09-2020
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	Gene3D	G3DSA:3.40.50.720	-	2	316	1.9E-122	T	30-09-2020
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	ProSitePatterns	PS00670	D-isomer specific 2-hydroxyacid dehydrogenases signature 2.	200	222	-	T	30-09-2020	IPR029753	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site		
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	ProSitePatterns	PS00671	D-isomer specific 2-hydroxyacid dehydrogenases signature 3.	229	245	-	T	30-09-2020	IPR029753	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site		
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	102	290	4.55E-61	T	30-09-2020	IPR036291	NAD(P)-binding domain superfamily		
lcl|ORF2_c_000000026627:1220:2191	22a89be2dfc63d785e4052737d89c1a9	323	ProSitePatterns	PS00065	D-isomer specific 2-hydroxyacid dehydrogenases NAD-binding signature.	150	178	-	T	30-09-2020	IPR029752	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site 1		
lcl|ORF4_c_000000000362:5807:4062	dbdd8832a9de2af8876037ae2e39d5c8	581	Coils	Coil	Coil	33	60	-	T	30-09-2020
lcl|ORF4_c_000000000362:5807:4062	dbdd8832a9de2af8876037ae2e39d5c8	581	Gene3D	G3DSA:1.10.101.10	-	61	151	1.1E-8	T	30-09-2020	IPR036366	PGBD superfamily		Reactome: R-HSA-1442490|Reactome: R-HSA-1474228
lcl|ORF4_c_000000000362:5807:4062	dbdd8832a9de2af8876037ae2e39d5c8	581	SUPERFAMILY	SSF47090	PGBD-like	66	149	1.49E-6	T	30-09-2020	IPR036365	PGBD-like superfamily		
lcl|ORF5_c_000000032288:5210:3246	53276d19395a274db51d33e6aa737c33	654	SUPERFAMILY	SSF56719	Type II DNA topoisomerase	417	647	3.14E-85	T	30-09-2020	IPR013760	DNA topoisomerase, type IIA-like domain superfamily	GO:0003918|GO:0005524	Reactome: R-HSA-4615885
lcl|ORF5_c_000000032288:5210:3246	53276d19395a274db51d33e6aa737c33	654	Gene3D	G3DSA:3.30.565.10	-	7	221	3.5E-82	T	30-09-2020	IPR036890	Histidine kinase/HSP90-like ATPase superfamily		
lcl|ORF5_c_000000032288:5210:3246	53276d19395a274db51d33e6aa737c33	654	SMART	SM00387	HKATPase_4	36	180	1.3E-22	T	30-09-2020	IPR003594	Histidine kinase/HSP90-like ATPase		
lcl|ORF5_c_000000032288:5210:3246	53276d19395a274db51d33e6aa737c33	654	CDD	cd00822	TopoII_Trans_DNA_gyrase	243	401	1.18946E-75	T	30-09-2020
lcl|ORF5_c_000000032288:5210:3246	53276d19395a274db51d33e6aa737c33	654	PRINTS	PR01159	DNA gyrase subunit B signature	185	200	8.2E-55	T	30-09-2020	IPR000565	DNA topoisomerase, type IIA, subunit B	GO:0003677|GO:0003918|GO:0005524|GO:0006265	
lcl|ORF5_c_000000032288:5210:3246	53276d19395a274db51d33e6aa737c33	654	PRINTS	PR01159	DNA gyrase subunit B signature	493	502	8.2E-55	T	30-09-2020	IPR000565	DNA topoisomerase, type IIA, subunit B	GO:0003677|GO:0003918|GO:0005524|GO:0006265	
lcl|ORF5_c_000000032288:5210:3246	53276d19395a274db51d33e6aa737c33	654	PRINTS	PR01159	DNA gyrase subunit B signature	335	351	8.2E-55	T	30-09-2020	IPR000565	DNA topoisomerase, type IIA, subunit B	GO:0003677|GO:0003918|GO:0005524|GO:0006265	
