lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	Gene3D	G3DSA:3.40.980.10	Molybdenum cofactor biosynthesis proteins	40	218	1.0E-51	T	30-09-2020	IPR036425	MoaB/Mog-like domain superfamily		
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	SUPERFAMILY	SSF63867	MoeA C-terminal domain-like	215	286	1.19E-16	T	30-09-2020	IPR036688	MoeA, C-terminal, domain IV superfamily	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	TIGRFAM	TIGR00177	molyb_syn: molybdenum cofactor synthesis domain	65	201	1.8E-34	T	30-09-2020	IPR001453	MoaB/Mog domain		
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	Pfam	PF03453	MoeA N-terminal region (domain I and II)	13	56	8.0E-8	T	30-09-2020	IPR005110	MoeA, N-terminal and linker domain	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	SUPERFAMILY	SSF53218	Molybdenum cofactor biosynthesis proteins	66	209	2.49E-37	T	30-09-2020	IPR036425	MoaB/Mog-like domain superfamily		
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	Pfam	PF03454	MoeA C-terminal region (domain IV)	220	284	3.5E-16	T	30-09-2020	IPR005111	MoeA, C-terminal, domain IV	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	Pfam	PF00994	Probable molybdopterin binding domain	69	203	8.5E-25	T	30-09-2020	IPR001453	MoaB/Mog domain		
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	SMART	SM00852	MoCF_biosynth_3a	69	205	2.1E-36	T	30-09-2020	IPR001453	MoaB/Mog domain		
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	SUPERFAMILY	SSF63882	MoeA N-terminal region -like	1	65	6.15E-13	T	30-09-2020	IPR036135	MoeA, N-terminal and linker domain superfamily	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	CDD	cd00887	MoeA	1	284	1.07655E-111	T	30-09-2020	IPR038987	Molybdopterin biosynthesis protein MoeA-like		KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
lcl|ORF2_c_000000027422:2653:1784	fc7f0d9a7513d1ce948fb48984b9835f	289	Gene3D	G3DSA:2.40.340.10	-	219	286	1.9E-17	T	30-09-2020	IPR036688	MoeA, C-terminal, domain IV superfamily	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
lcl|ORF1_c_000000001596:1554:1	37f3a7a2bfffb1ce4a599e152476b00d	518	CDD	cd14947	NBR1_like	1	58	8.86554E-18	T	30-09-2020	IPR032350	Next to BRCA1, central domain		
lcl|ORF1_c_000000001596:1554:1	37f3a7a2bfffb1ce4a599e152476b00d	518	Pfam	PF16158	Ig-like domain from next to BRCA1 gene	5	57	1.0E-11	T	30-09-2020	IPR032350	Next to BRCA1, central domain		
lcl|ORF1_c_000000001596:1554:1	37f3a7a2bfffb1ce4a599e152476b00d	518	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	2	60	6.9E-12	T	30-09-2020	IPR013783	Immunoglobulin-like fold		
lcl|ORF1_c_000000001596:1554:1	37f3a7a2bfffb1ce4a599e152476b00d	518	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like	417	483	2.09E-5	T	30-09-2020	IPR008969	Carboxypeptidase-like, regulatory domain superfamily		
lcl|ORF1_c_000000001596:1554:1	37f3a7a2bfffb1ce4a599e152476b00d	518	Gene3D	G3DSA:2.60.40.1120	-	412	490	1.1E-5	T	30-09-2020
lcl|ORF1_c_000000001596:1554:1	37f3a7a2bfffb1ce4a599e152476b00d	518	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	61	164	3.3E-9	T	30-09-2020	IPR013783	Immunoglobulin-like fold		
lcl|ORF1_c_000000001596:1554:1	37f3a7a2bfffb1ce4a599e152476b00d	518	ProSiteProfiles	PS50835	Ig-like domain profile.	63	119	6.615	T	30-09-2020	IPR007110	Immunoglobulin-like domain		
lcl|ORF1_c_000000023292:169:1374	93a3ba9970dcf45609b04954545bb467	401	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	15	303	5.2E-78	T	30-09-2020	IPR029044	Nucleotide-diphospho-sugar transferases		
