lcl|ORF6_c_000000020914:4268:2739	f5395df775916ac6a6d5423bf411d944	509	Pfam	PF00753	Metallo-beta-lactamase superfamily	109	266	1.1E-7	T	30-09-2020	IPR001279	Metallo-beta-lactamase		
lcl|ORF6_c_000000020914:4268:2739	f5395df775916ac6a6d5423bf411d944	509	SUPERFAMILY	SSF56281	Metallo-hydrolase/oxidoreductase	99	507	9.57E-40	T	30-09-2020	IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like		
lcl|ORF6_c_000000020914:4268:2739	f5395df775916ac6a6d5423bf411d944	509	Gene3D	G3DSA:3.60.15.10	-	105	498	9.9E-61	T	30-09-2020	IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like		
lcl|ORF6_c_000000020914:4268:2739	f5395df775916ac6a6d5423bf411d944	509	Gene3D	G3DSA:3.40.50.10710	-	292	431	9.9E-61	T	30-09-2020	IPR042173	Ribonuclease J, domain 2		
lcl|ORF6_c_000000020914:4268:2739	f5395df775916ac6a6d5423bf411d944	509	SMART	SM00849	Lactamase_B_5a	102	300	4.1E-8	T	30-09-2020	IPR001279	Metallo-beta-lactamase		
lcl|ORF4_c_000000001538:7471:7791	3b0b97a4e517deefdf85f31534f282d8	106	CDD	cd03809	GT4_MtfB-like	1	80	0.00108306	T	30-09-2020
lcl|ORF7_c_000000028477:9888:9547	4d7c8384a1fc34bc35c5d5a859ba4e39	113	SUPERFAMILY	SSF143422	Transposase IS200-like	6	112	5.36E-18	T	30-09-2020	IPR036515	Transposase IS200-like superfamily	GO:0003677|GO:0004803|GO:0006313	
lcl|ORF7_c_000000028477:9888:9547	4d7c8384a1fc34bc35c5d5a859ba4e39	113	SMART	SM01321	Y1_Tnp_2	7	110	0.0021	T	30-09-2020	IPR002686	Transposase IS200-like	GO:0003677|GO:0004803|GO:0006313	
lcl|ORF7_c_000000028477:9888:9547	4d7c8384a1fc34bc35c5d5a859ba4e39	113	Gene3D	G3DSA:3.30.70.1290	-	1	113	2.6E-23	T	30-09-2020	IPR036515	Transposase IS200-like superfamily	GO:0003677|GO:0004803|GO:0006313	
lcl|ORF10_c_000000026055:4457:2607	308c0027d939e5d319f288a96297d203	616	Pfam	PF01411	tRNA synthetases class II (A)	5	460	7.0E-135	T	30-09-2020	IPR018164	Alanyl-tRNA synthetase, class IIc, N-terminal	GO:0000166|GO:0004813|GO:0005524|GO:0006419	KEGG: 00970+6.1.1.7
lcl|ORF10_c_000000026055:4457:2607	308c0027d939e5d319f288a96297d203	616	Coils	Coil	Coil	366	386	-	T	30-09-2020
lcl|ORF10_c_000000026055:4457:2607	308c0027d939e5d319f288a96297d203	616	SUPERFAMILY	SSF55681	Class II aaRS and biotin synthetases	3	269	1.61E-73	T	30-09-2020
