lcl|ORF2_c_000000006986:1948:3510	21605f4b823957f0c31450be688b07ef	520	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	31	264	1.1E-9	T	01-10-2020	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
lcl|ORF2_c_000000006986:1948:3510	21605f4b823957f0c31450be688b07ef	520	Coils	Coil	Coil	167	187	-	T	01-10-2020
lcl|ORF2_c_000000006986:1948:3510	21605f4b823957f0c31450be688b07ef	520	Pfam	PF08011	PD-(D/E)XK nuclease superfamily	419	512	6.5E-24	T	01-10-2020	IPR012547	PD-(D/E)XK nuclease superfamily 9		
lcl|ORF2_c_000000006986:1948:3510	21605f4b823957f0c31450be688b07ef	520	Pfam	PF09820	Predicted AAA-ATPase	8	272	1.7E-95	T	01-10-2020	IPR018631	AAA-ATPase-like domain		
lcl|ORF2_c_000000006986:1948:3510	21605f4b823957f0c31450be688b07ef	520	Gene3D	G3DSA:3.40.50.300	-	26	212	9.1E-7	T	01-10-2020
lcl|ORF1_c_000000000899:4969:2	c0f6aff5a0248a73beaa587940f2f8e6	1656	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	1258	1342	6.8E-5	T	01-10-2020	IPR013783	Immunoglobulin-like fold		
lcl|ORF1_c_000000003916:2138:204	f70c645eac5a7b1be8f0daa5ea7829f9	644	Pfam	PF13585	CHU_C Type IX secretion signal domain	578	640	7.8E-7	T	01-10-2020
lcl|ORF1_c_000000003916:2138:204	f70c645eac5a7b1be8f0daa5ea7829f9	644	TIGRFAM	TIGR04183	Por_Secre_tail: Por secretion system C-terminal sorting domain	564	639	9.4E-9	T	01-10-2020	IPR026444	Secretion system C-terminal sorting domain		
lcl|ORF2_c_000000005822:340:864	2b91bbdb70bfdbdb666082ebe2364062	174	Pfam	PF07963	Prokaryotic N-terminal methylation motif	9	34	1.7E-6	T	01-10-2020	IPR012902	Prokaryotic N-terminal methylation site		
lcl|ORF2_c_000000005822:340:864	2b91bbdb70bfdbdb666082ebe2364062	174	Gene3D	G3DSA:3.30.700.10	Glycoprotein	14	169	3.6E-14	T	01-10-2020
